CCAA,INFRACCIÓN,AÑO,EDAD,SEXO,VICTIMAS
ANDALUCÍA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,49
ANDALUCÍA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,16
ANDALUCÍA,LIBERTAD SEXUAL,2015,65+,FEMENINO,19
ANDALUCÍA,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
ANDALUCÍA,PATRIMONIO,2015,65+,FEMENINO,65
ANDALUCÍA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,2
ANDALUCÍA,FALSEDADES,2015,65+,FEMENINO,2
ANDALUCÍA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
ANDALUCÍA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,20
ANDALUCÍA,ORDEN PÚBLICO,2015,65+,FEMENINO,46
ANDALUCÍA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
ANDALUCÍA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,3
ARAGÓN,CONTRA LAS PERSONAS,2015,65+,FEMENINO,4
ARAGÓN,CONTRA LA LIBERTAD,2015,65+,FEMENINO,1
ARAGÓN,LIBERTAD SEXUAL,2015,65+,FEMENINO,2
ARAGÓN,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
ARAGÓN,PATRIMONIO,2015,65+,FEMENINO,7
ARAGÓN,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
ARAGÓN,FALSEDADES,2015,65+,FEMENINO,0
ARAGÓN,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
ARAGÓN,ADMÓN. JUSTICIA,2015,65+,FEMENINO,0
ARAGÓN,ORDEN PÚBLICO,2015,65+,FEMENINO,4
ARAGÓN,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
ARAGÓN,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),CONTRA LAS PERSONAS,2015,65+,FEMENINO,6
ASTURIAS (PRINCIPADO DE),CONTRA LA LIBERTAD,2015,65+,FEMENINO,2
ASTURIAS (PRINCIPADO DE),LIBERTAD SEXUAL,2015,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),RELACIONES FAMILIARES,2015,65+,FEMENINO,1
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2015,65+,FEMENINO,8
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),FALSEDADES,2015,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2015,65+,FEMENINO,1
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2015,65+,FEMENINO,8
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,1
BALEARS (ILLES),CONTRA LAS PERSONAS,2015,65+,FEMENINO,15
BALEARS (ILLES),CONTRA LA LIBERTAD,2015,65+,FEMENINO,3
BALEARS (ILLES),LIBERTAD SEXUAL,2015,65+,FEMENINO,2
BALEARS (ILLES),RELACIONES FAMILIARES,2015,65+,FEMENINO,0
BALEARS (ILLES),PATRIMONIO,2015,65+,FEMENINO,24
BALEARS (ILLES),SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
BALEARS (ILLES),FALSEDADES,2015,65+,FEMENINO,0
BALEARS (ILLES),ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2015,65+,FEMENINO,1
BALEARS (ILLES),ORDEN PÚBLICO,2015,65+,FEMENINO,23
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
CANARIAS,CONTRA LAS PERSONAS,2015,65+,FEMENINO,8
CANARIAS,CONTRA LA LIBERTAD,2015,65+,FEMENINO,1
CANARIAS,LIBERTAD SEXUAL,2015,65+,FEMENINO,2
CANARIAS,RELACIONES FAMILIARES,2015,65+,FEMENINO,1
CANARIAS,PATRIMONIO,2015,65+,FEMENINO,12
CANARIAS,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,2
CANARIAS,FALSEDADES,2015,65+,FEMENINO,1
CANARIAS,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
CANARIAS,ADMÓN. JUSTICIA,2015,65+,FEMENINO,0
CANARIAS,ORDEN PÚBLICO,2015,65+,FEMENINO,13
CANARIAS,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
CANTABRIA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,3
CANTABRIA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,2
CANTABRIA,LIBERTAD SEXUAL,2015,65+,FEMENINO,0
CANTABRIA,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
CANTABRIA,PATRIMONIO,2015,65+,FEMENINO,5
CANTABRIA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
CANTABRIA,FALSEDADES,2015,65+,FEMENINO,0
CANTABRIA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
CANTABRIA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,0
CANTABRIA,ORDEN PÚBLICO,2015,65+,FEMENINO,3
CANTABRIA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2015,65+,FEMENINO,14
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2015,65+,FEMENINO,1
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2015,65+,FEMENINO,4
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2015,65+,FEMENINO,1
CASTILLA Y LEÓN,PATRIMONIO,2015,65+,FEMENINO,21
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,1
CASTILLA Y LEÓN,FALSEDADES,2015,65+,FEMENINO,0
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2015,65+,FEMENINO,7
CASTILLA Y LEÓN,ORDEN PÚBLICO,2015,65+,FEMENINO,13
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,1
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,5
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,4
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2015,65+,FEMENINO,1
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
CASTILLA - LA MANCHA,PATRIMONIO,2015,65+,FEMENINO,24
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,2
CASTILLA - LA MANCHA,FALSEDADES,2015,65+,FEMENINO,0
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,1
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2015,65+,FEMENINO,5
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,2
CATALUÑA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,2
CATALUÑA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,0
CATALUÑA,LIBERTAD SEXUAL,2015,65+,FEMENINO,0
CATALUÑA,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
CATALUÑA,PATRIMONIO,2015,65+,FEMENINO,4
CATALUÑA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
CATALUÑA,FALSEDADES,2015,65+,FEMENINO,0
CATALUÑA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
CATALUÑA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,0
CATALUÑA,ORDEN PÚBLICO,2015,65+,FEMENINO,1
CATALUÑA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,30
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,10
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2015,65+,FEMENINO,5
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2015,65+,FEMENINO,3
COMUNITAT VALENCIANA,PATRIMONIO,2015,65+,FEMENINO,58
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,2
COMUNITAT VALENCIANA,FALSEDADES,2015,65+,FEMENINO,2
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,4
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2015,65+,FEMENINO,77
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,2
EXTREMADURA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,9
EXTREMADURA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,2
EXTREMADURA,LIBERTAD SEXUAL,2015,65+,FEMENINO,3
EXTREMADURA,RELACIONES FAMILIARES,2015,65+,FEMENINO,1
EXTREMADURA,PATRIMONIO,2015,65+,FEMENINO,5
EXTREMADURA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
EXTREMADURA,FALSEDADES,2015,65+,FEMENINO,0
EXTREMADURA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
EXTREMADURA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,3
EXTREMADURA,ORDEN PÚBLICO,2015,65+,FEMENINO,7
EXTREMADURA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
EXTREMADURA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
GALICIA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,6
GALICIA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,3
GALICIA,LIBERTAD SEXUAL,2015,65+,FEMENINO,4
GALICIA,RELACIONES FAMILIARES,2015,65+,FEMENINO,2
GALICIA,PATRIMONIO,2015,65+,FEMENINO,10
GALICIA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,1
GALICIA,FALSEDADES,2015,65+,FEMENINO,0
GALICIA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
GALICIA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,2
GALICIA,ORDEN PÚBLICO,2015,65+,FEMENINO,27
GALICIA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
GALICIA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,2
MADRID (COMUNIDAD DE),CONTRA LAS PERSONAS,2015,65+,FEMENINO,21
MADRID (COMUNIDAD DE),CONTRA LA LIBERTAD,2015,65+,FEMENINO,13
MADRID (COMUNIDAD DE),LIBERTAD SEXUAL,2015,65+,FEMENINO,6
MADRID (COMUNIDAD DE),RELACIONES FAMILIARES,2015,65+,FEMENINO,6
MADRID (COMUNIDAD DE),PATRIMONIO,2015,65+,FEMENINO,47
MADRID (COMUNIDAD DE),SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
MADRID (COMUNIDAD DE),FALSEDADES,2015,65+,FEMENINO,1
MADRID (COMUNIDAD DE),ADMÓN. PÚBLICA,2015,65+,FEMENINO,1
MADRID (COMUNIDAD DE),ADMÓN. JUSTICIA,2015,65+,FEMENINO,3
MADRID (COMUNIDAD DE),ORDEN PÚBLICO,2015,65+,FEMENINO,59
MADRID (COMUNIDAD DE),LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
MADRID (COMUNIDAD DE),OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
MURCIA (REGIÓN DE),CONTRA LAS PERSONAS,2015,65+,FEMENINO,7
MURCIA (REGIÓN DE),CONTRA LA LIBERTAD,2015,65+,FEMENINO,4
MURCIA (REGIÓN DE),LIBERTAD SEXUAL,2015,65+,FEMENINO,3
MURCIA (REGIÓN DE),RELACIONES FAMILIARES,2015,65+,FEMENINO,0
MURCIA (REGIÓN DE),PATRIMONIO,2015,65+,FEMENINO,25
MURCIA (REGIÓN DE),SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
MURCIA (REGIÓN DE),FALSEDADES,2015,65+,FEMENINO,0
MURCIA (REGIÓN DE),ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
MURCIA (REGIÓN DE),ADMÓN. JUSTICIA,2015,65+,FEMENINO,2
MURCIA (REGIÓN DE),ORDEN PÚBLICO,2015,65+,FEMENINO,9
MURCIA (REGIÓN DE),LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
MURCIA (REGIÓN DE),OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,1
NAVARRA (COMUNIDAD FORAL DE),CONTRA LAS PERSONAS,2015,65+,FEMENINO,14
NAVARRA (COMUNIDAD FORAL DE),CONTRA LA LIBERTAD,2015,65+,FEMENINO,7
NAVARRA (COMUNIDAD FORAL DE),LIBERTAD SEXUAL,2015,65+,FEMENINO,2
NAVARRA (COMUNIDAD FORAL DE),RELACIONES FAMILIARES,2015,65+,FEMENINO,4
NAVARRA (COMUNIDAD FORAL DE),PATRIMONIO,2015,65+,FEMENINO,26
NAVARRA (COMUNIDAD FORAL DE),SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),FALSEDADES,2015,65+,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. JUSTICIA,2015,65+,FEMENINO,2
NAVARRA (COMUNIDAD FORAL DE),ORDEN PÚBLICO,2015,65+,FEMENINO,7
NAVARRA (COMUNIDAD FORAL DE),LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,3
PAÍS VASCO,CONTRA LAS PERSONAS,2015,65+,FEMENINO,0
PAÍS VASCO,CONTRA LA LIBERTAD,2015,65+,FEMENINO,2
PAÍS VASCO,LIBERTAD SEXUAL,2015,65+,FEMENINO,2
PAÍS VASCO,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
PAÍS VASCO,PATRIMONIO,2015,65+,FEMENINO,3
PAÍS VASCO,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
PAÍS VASCO,FALSEDADES,2015,65+,FEMENINO,0
PAÍS VASCO,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
PAÍS VASCO,ADMÓN. JUSTICIA,2015,65+,FEMENINO,0
PAÍS VASCO,ORDEN PÚBLICO,2015,65+,FEMENINO,0
PAÍS VASCO,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
PAÍS VASCO,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
RIOJA (LA),CONTRA LAS PERSONAS,2015,65+,FEMENINO,2
RIOJA (LA),CONTRA LA LIBERTAD,2015,65+,FEMENINO,2
RIOJA (LA),LIBERTAD SEXUAL,2015,65+,FEMENINO,1
RIOJA (LA),RELACIONES FAMILIARES,2015,65+,FEMENINO,0
RIOJA (LA),PATRIMONIO,2015,65+,FEMENINO,0
RIOJA (LA),SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
RIOJA (LA),FALSEDADES,2015,65+,FEMENINO,0
RIOJA (LA),ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
RIOJA (LA),ADMÓN. JUSTICIA,2015,65+,FEMENINO,1
RIOJA (LA),ORDEN PÚBLICO,2015,65+,FEMENINO,4
RIOJA (LA),LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
RIOJA (LA),OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,LIBERTAD SEXUAL,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,PATRIMONIO,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,FALSEDADES,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ORDEN PÚBLICO,2015,65+,FEMENINO,1
CIUDAD AUTÓNOMA DE CEUTA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,LIBERTAD SEXUAL,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,PATRIMONIO,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,FALSEDADES,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ORDEN PÚBLICO,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,2
EXTRANJERA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,0
EXTRANJERA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,1
EXTRANJERA,LIBERTAD SEXUAL,2015,65+,FEMENINO,0
EXTRANJERA,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
EXTRANJERA,PATRIMONIO,2015,65+,FEMENINO,1
EXTRANJERA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
EXTRANJERA,FALSEDADES,2015,65+,FEMENINO,0
EXTRANJERA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
EXTRANJERA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,0
EXTRANJERA,ORDEN PÚBLICO,2015,65+,FEMENINO,0
EXTRANJERA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
EXTRANJERA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
DESCONOCIDA,CONTRA LAS PERSONAS,2015,65+,FEMENINO,0
DESCONOCIDA,CONTRA LA LIBERTAD,2015,65+,FEMENINO,0
DESCONOCIDA,LIBERTAD SEXUAL,2015,65+,FEMENINO,0
DESCONOCIDA,RELACIONES FAMILIARES,2015,65+,FEMENINO,0
DESCONOCIDA,PATRIMONIO,2015,65+,FEMENINO,0
DESCONOCIDA,SEGURIDAD COLECTIVA,2015,65+,FEMENINO,0
DESCONOCIDA,FALSEDADES,2015,65+,FEMENINO,0
DESCONOCIDA,ADMÓN. PÚBLICA,2015,65+,FEMENINO,0
DESCONOCIDA,ADMÓN. JUSTICIA,2015,65+,FEMENINO,0
DESCONOCIDA,ORDEN PÚBLICO,2015,65+,FEMENINO,0
DESCONOCIDA,LEGISLACIÓN ESPECIAL,2015,65+,FEMENINO,0
DESCONOCIDA,OTRAS INFRACCIONES PENALES,2015,65+,FEMENINO,0
ANDALUCÍA,CONTRA LAS PERSONAS,2016,65+,FEMENINO,23
ANDALUCÍA,CONTRA LA LIBERTAD,2016,65+,FEMENINO,29
ANDALUCÍA,LIBERTAD SEXUAL,2016,65+,FEMENINO,16
ANDALUCÍA,RELACIONES FAMILIARES,2016,65+,FEMENINO,6
ANDALUCÍA,PATRIMONIO,2016,65+,FEMENINO,78
ANDALUCÍA,SEGURIDAD COLECTIVA,2016,65+,FEMENINO,0
ANDALUCÍA,FALSEDADES,2016,65+,FEMENINO,2
ANDALUCÍA,ADMÓN. PÚBLICA,2016,65+,FEMENINO,0
ANDALUCÍA,ADMÓN. JUSTICIA,2016,65+,FEMENINO,18
ANDALUCÍA,ORDEN PÚBLICO,2016,65+,FEMENINO,37
ANDALUCÍA,LEGISLACIÓN ESPECIAL,2016,65+,FEMENINO,0
ANDALUCÍA,OTRAS INFRACCIONES PENALES,2016,65+,FEMENINO,9
ARAGÓN,CONTRA LAS PERSONAS,2016,65+,FEMENINO,5
ARAGÓN,CONTRA LA LIBERTAD,2016,65+,FEMENINO,5
ARAGÓN,LIBERTAD SEXUAL,2016,65+,FEMENINO,0
ARAGÓN,RELACIONES FAMILIARES,2016,65+,FEMENINO,0
ARAGÓN,PATRIMONIO,2016,65+,FEMENINO,11
ARAGÓN,SEGURIDAD COLECTIVA,2016,65+,FEMENINO,0
ARAGÓN,FALSEDADES,2016,65+,FEMENINO,0
ARAGÓN,ADMÓN. PÚBLICA,2016,65+,FEMENINO,0
ARAGÓN,ADMÓN. JUSTICIA,2016,65+,FEMENINO,0
ARAGÓN,ORDEN PÚBLICO,2016,65+,FEMENINO,7
ARAGÓN,LEGISLACIÓN ESPECIAL,2016,65+,FEMENINO,0
ARAGÓN,OTRAS INFRACCIONES PENALES,2016,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),CONTRA LAS PERSONAS,2016,65+,FEMENINO,2
ASTURIAS (PRINCIPADO DE),CONTRA LA LIBERTAD,2016,65+,FEMENINO,2
ASTURIAS (PRINCIPADO DE),LIBERTAD SEXUAL,2016,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),RELACIONES FAMILIARES,2016,65+,FEMENINO,1
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2016,65+,FEMENINO,3
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2016,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),FALSEDADES,2016,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2016,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2016,65+,FEMENINO,1
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2016,65+,FEMENINO,3
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2016,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2016,65+,FEMENINO,0
BALEARS (ILLES),CONTRA LAS PERSONAS,2016,65+,FEMENINO,9
BALEARS (ILLES),CONTRA LA LIBERTAD,2016,65+,FEMENINO,7
BALEARS (ILLES),LIBERTAD SEXUAL,2016,65+,FEMENINO,1
BALEARS (ILLES),RELACIONES FAMILIARES,2016,65+,FEMENINO,1
BALEARS (ILLES),PATRIMONIO,2016,65+,FEMENINO,33
BALEARS (ILLES),SEGURIDAD COLECTIVA,2016,65+,FEMENINO,0
BALEARS (ILLES),FALSEDADES,2016,65+,FEMENINO,0
BALEARS (ILLES),ADMÓN. PÚBLICA,2016,65+,FEMENINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2016,65+,FEMENINO,1
BALEARS (ILLES),ORDEN PÚBLICO,2016,65+,FEMENINO,9
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2016,65+,FEMENINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2016,65+,FEMENINO,0
CANARIAS,CONTRA LAS PERSONAS,2016,65+,FEMENINO,3
CANARIAS,CONTRA LA LIBERTAD,2016,65+,FEMENINO,7
CANARIAS,LIBERTAD SEXUAL,2016,65+,FEMENINO,3
CANARIAS,RELACIONES FAMILIARES,2016,65+,FEMENINO,1
CANARIAS,PATRIMONIO,2016,65+,FEMENINO,8
CANARIAS,SEGURIDAD COLECTIVA,2016,65+,FEMENINO,0
CANARIAS,FALSEDADES,2016,65+,FEMENINO,1
CANARIAS,ADMÓN. PÚBLICA,2016,65+,FEMENINO,0
CANARIAS,ADMÓN. JUSTICIA,2016,65+,FEMENINO,1
CANARIAS,ORDEN PÚBLICO,2016,65+,FEMENINO,15
CANARIAS,LEGISLACIÓN ESPECIAL,2016,65+,FEMENINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2016,65+,FEMENINO,0
CANTABRIA,CONTRA LAS PERSONAS,2016,65+,FEMENINO,2
CANTABRIA,CONTRA LA LIBERTAD,2016,65+,FEMENINO,1
CANTABRIA,LIBERTAD SEXUAL,2016,65+,FEMENINO,0
CANTABRIA,RELACIONES FAMILIARES,2016,65+,FEMENINO,0
CANTABRIA,PATRIMONIO,2016,65+,FEMENINO,5
CANTABRIA,SEGURIDAD COLECTIVA,2016,65+,FEMENINO,0
CANTABRIA,FALSEDADES,2016,65+,FEMENINO,0
CANTABRIA,ADMÓN. PÚBLICA,2016,65+,FEMENINO,0
CANTABRIA,ADMÓN. JUSTICIA,2016,65+,FEMENINO,0
CANTABRIA,ORDEN PÚBLICO,2016,65+,FEMENINO,6
CANTABRIA,LEGISLACIÓN ESPECIAL,2016,65+,FEMENINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2016,65+,FEMENINO,0
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2016,65+,FEMENINO,3
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2016,65+,FEMENINO,7
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2016,65+,FEMENINO,2
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2016,65+,FEMENINO,0
CASTILLA Y LEÓN,PATRIMONIO,2016,65+,FEMENINO,19
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2016,65+,FEMENINO,0
CASTILLA Y LEÓN,FALSEDADES,2016,65+,FEMENINO,1
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2016,65+,FEMENINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2016,65+,FEMENINO,11
CASTILLA Y LEÓN,ORDEN PÚBLICO,2016,65+,FEMENINO,9
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2016,65+,FEMENINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2016,65+,FEMENINO,3
