CCAA,INFRACCIÓN,AÑO,EDAD,SEXO,VICTIMAS
CIUDAD AUTÓNOMA DE MELILLA,RELACIONES FAMILIARES,2010,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,PATRIMONIO,2010,65+,FEMENINO,11
CIUDAD AUTÓNOMA DE MELILLA,SEGURIDAD COLECTIVA,2010,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,FALSEDADES,2010,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. PÚBLICA,2010,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. JUSTICIA,2010,65+,FEMENINO,4
CIUDAD AUTÓNOMA DE MELILLA,ORDEN PÚBLICO,2010,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,LEGISLACIÓN ESPECIAL,2010,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,OTRAS INFRACCIONES PENALES,2010,65+,FEMENINO,0
EXTRANJERA,CONTRA LAS PERSONAS,2010,65+,FEMENINO,1
EXTRANJERA,CONTRA LA LIBERTAD,2010,65+,FEMENINO,1
EXTRANJERA,LIBERTAD SEXUAL,2010,65+,FEMENINO,0
EXTRANJERA,RELACIONES FAMILIARES,2010,65+,FEMENINO,0
EXTRANJERA,PATRIMONIO,2010,65+,FEMENINO,322
EXTRANJERA,SEGURIDAD COLECTIVA,2010,65+,FEMENINO,0
EXTRANJERA,FALSEDADES,2010,65+,FEMENINO,1
EXTRANJERA,ADMÓN. PÚBLICA,2010,65+,FEMENINO,0
EXTRANJERA,ADMÓN. JUSTICIA,2010,65+,FEMENINO,0
EXTRANJERA,ORDEN PÚBLICO,2010,65+,FEMENINO,0
EXTRANJERA,LEGISLACIÓN ESPECIAL,2010,65+,FEMENINO,0
EXTRANJERA,OTRAS INFRACCIONES PENALES,2010,65+,FEMENINO,0
DESCONOCIDA,CONTRA LAS PERSONAS,2010,65+,FEMENINO,0
DESCONOCIDA,CONTRA LA LIBERTAD,2010,65+,FEMENINO,0
DESCONOCIDA,LIBERTAD SEXUAL,2010,65+,FEMENINO,0
DESCONOCIDA,RELACIONES FAMILIARES,2010,65+,FEMENINO,0
DESCONOCIDA,PATRIMONIO,2010,65+,FEMENINO,0
DESCONOCIDA,SEGURIDAD COLECTIVA,2010,65+,FEMENINO,0
DESCONOCIDA,FALSEDADES,2010,65+,FEMENINO,0
DESCONOCIDA,ADMÓN. PÚBLICA,2010,65+,FEMENINO,0
DESCONOCIDA,ADMÓN. JUSTICIA,2010,65+,FEMENINO,0
DESCONOCIDA,ORDEN PÚBLICO,2010,65+,FEMENINO,0
DESCONOCIDA,LEGISLACIÓN ESPECIAL,2010,65+,FEMENINO,0
DESCONOCIDA,OTRAS INFRACCIONES PENALES,2010,65+,FEMENINO,0
ANDALUCÍA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,1387
ANDALUCÍA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,262
ANDALUCÍA,LIBERTAD SEXUAL,2011,65+,FEMENINO,11
ANDALUCÍA,RELACIONES FAMILIARES,2011,65+,FEMENINO,9
ANDALUCÍA,PATRIMONIO,2011,65+,FEMENINO,7764
ANDALUCÍA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,1
ANDALUCÍA,FALSEDADES,2011,65+,FEMENINO,32
ANDALUCÍA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
ANDALUCÍA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,144
ANDALUCÍA,ORDEN PÚBLICO,2011,65+,FEMENINO,6
ANDALUCÍA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
ANDALUCÍA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,4
ARAGÓN,CONTRA LAS PERSONAS,2011,65+,FEMENINO,141
ARAGÓN,CONTRA LA LIBERTAD,2011,65+,FEMENINO,17
ARAGÓN,LIBERTAD SEXUAL,2011,65+,FEMENINO,1
ARAGÓN,RELACIONES FAMILIARES,2011,65+,FEMENINO,1
ARAGÓN,PATRIMONIO,2011,65+,FEMENINO,1236
ARAGÓN,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
ARAGÓN,FALSEDADES,2011,65+,FEMENINO,3
ARAGÓN,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
ARAGÓN,ADMÓN. JUSTICIA,2011,65+,FEMENINO,5
ARAGÓN,ORDEN PÚBLICO,2011,65+,FEMENINO,0
ARAGÓN,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
ARAGÓN,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,2
ASTURIAS (PRINCIPADO DE),CONTRA LAS PERSONAS,2011,65+,FEMENINO,190
ASTURIAS (PRINCIPADO DE),CONTRA LA LIBERTAD,2011,65+,FEMENINO,22
ASTURIAS (PRINCIPADO DE),LIBERTAD SEXUAL,2011,65+,FEMENINO,1
ASTURIAS (PRINCIPADO DE),RELACIONES FAMILIARES,2011,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2011,65+,FEMENINO,603
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),FALSEDADES,2011,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2011,65+,FEMENINO,5
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2011,65+,FEMENINO,1
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,1
BALEARS (ILLES),CONTRA LAS PERSONAS,2011,65+,FEMENINO,144
BALEARS (ILLES),CONTRA LA LIBERTAD,2011,65+,FEMENINO,45
BALEARS (ILLES),LIBERTAD SEXUAL,2011,65+,FEMENINO,0
BALEARS (ILLES),RELACIONES FAMILIARES,2011,65+,FEMENINO,0
BALEARS (ILLES),PATRIMONIO,2011,65+,FEMENINO,1289
BALEARS (ILLES),SEGURIDAD COLECTIVA,2011,65+,FEMENINO,1
BALEARS (ILLES),FALSEDADES,2011,65+,FEMENINO,4
BALEARS (ILLES),ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2011,65+,FEMENINO,7
BALEARS (ILLES),ORDEN PÚBLICO,2011,65+,FEMENINO,0
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,1
CANARIAS,CONTRA LAS PERSONAS,2011,65+,FEMENINO,449
CANARIAS,CONTRA LA LIBERTAD,2011,65+,FEMENINO,74
CANARIAS,LIBERTAD SEXUAL,2011,65+,FEMENINO,3
CANARIAS,RELACIONES FAMILIARES,2011,65+,FEMENINO,10
CANARIAS,PATRIMONIO,2011,65+,FEMENINO,1657
CANARIAS,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
CANARIAS,FALSEDADES,2011,65+,FEMENINO,3
CANARIAS,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
CANARIAS,ADMÓN. JUSTICIA,2011,65+,FEMENINO,30
CANARIAS,ORDEN PÚBLICO,2011,65+,FEMENINO,0
CANARIAS,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
CANARIAS,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
CANTABRIA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,89
CANTABRIA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,14
CANTABRIA,LIBERTAD SEXUAL,2011,65+,FEMENINO,0
CANTABRIA,RELACIONES FAMILIARES,2011,65+,FEMENINO,0
CANTABRIA,PATRIMONIO,2011,65+,FEMENINO,346
CANTABRIA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
CANTABRIA,FALSEDADES,2011,65+,FEMENINO,0
CANTABRIA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
CANTABRIA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,3
CANTABRIA,ORDEN PÚBLICO,2011,65+,FEMENINO,0
CANTABRIA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
CANTABRIA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,1
CASTILLA Y LEÓN,CONTRA LAS PERSONAS,2011,65+,FEMENINO,391
CASTILLA Y LEÓN,CONTRA LA LIBERTAD,2011,65+,FEMENINO,46
CASTILLA Y LEÓN,LIBERTAD SEXUAL,2011,65+,FEMENINO,7
CASTILLA Y LEÓN,RELACIONES FAMILIARES,2011,65+,FEMENINO,1
CASTILLA Y LEÓN,PATRIMONIO,2011,65+,FEMENINO,1555
CASTILLA Y LEÓN,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,3
CASTILLA Y LEÓN,FALSEDADES,2011,65+,FEMENINO,11
CASTILLA Y LEÓN,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
CASTILLA Y LEÓN,ADMÓN. JUSTICIA,2011,65+,FEMENINO,19
CASTILLA Y LEÓN,ORDEN PÚBLICO,2011,65+,FEMENINO,0
CASTILLA Y LEÓN,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
CASTILLA Y LEÓN,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,3
CASTILLA - LA MANCHA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,254
CASTILLA - LA MANCHA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,44
CASTILLA - LA MANCHA,LIBERTAD SEXUAL,2011,65+,FEMENINO,3
CASTILLA - LA MANCHA,RELACIONES FAMILIARES,2011,65+,FEMENINO,0
CASTILLA - LA MANCHA,PATRIMONIO,2011,65+,FEMENINO,833
CASTILLA - LA MANCHA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
CASTILLA - LA MANCHA,FALSEDADES,2011,65+,FEMENINO,4
CASTILLA - LA MANCHA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
CASTILLA - LA MANCHA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,7
CASTILLA - LA MANCHA,ORDEN PÚBLICO,2011,65+,FEMENINO,1
CASTILLA - LA MANCHA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
CASTILLA - LA MANCHA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
CATALUÑA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,1
CATALUÑA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,1
CATALUÑA,LIBERTAD SEXUAL,2011,65+,FEMENINO,0
CATALUÑA,RELACIONES FAMILIARES,2011,65+,FEMENINO,0
CATALUÑA,PATRIMONIO,2011,65+,FEMENINO,108
CATALUÑA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
CATALUÑA,FALSEDADES,2011,65+,FEMENINO,2
CATALUÑA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
CATALUÑA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,0
CATALUÑA,ORDEN PÚBLICO,2011,65+,FEMENINO,0
CATALUÑA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
CATALUÑA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
COMUNITAT VALENCIANA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,720
COMUNITAT VALENCIANA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,142
COMUNITAT VALENCIANA,LIBERTAD SEXUAL,2011,65+,FEMENINO,9
COMUNITAT VALENCIANA,RELACIONES FAMILIARES,2011,65+,FEMENINO,6
COMUNITAT VALENCIANA,PATRIMONIO,2011,65+,FEMENINO,5723
COMUNITAT VALENCIANA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,3
COMUNITAT VALENCIANA,FALSEDADES,2011,65+,FEMENINO,21
COMUNITAT VALENCIANA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
COMUNITAT VALENCIANA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,58
COMUNITAT VALENCIANA,ORDEN PÚBLICO,2011,65+,FEMENINO,2
COMUNITAT VALENCIANA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
COMUNITAT VALENCIANA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,3
EXTREMADURA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,133
EXTREMADURA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,28
EXTREMADURA,LIBERTAD SEXUAL,2011,65+,FEMENINO,2
EXTREMADURA,RELACIONES FAMILIARES,2011,65+,FEMENINO,1
EXTREMADURA,PATRIMONIO,2011,65+,FEMENINO,318
EXTREMADURA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
EXTREMADURA,FALSEDADES,2011,65+,FEMENINO,2
EXTREMADURA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
EXTREMADURA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,22
EXTREMADURA,ORDEN PÚBLICO,2011,65+,FEMENINO,0
EXTREMADURA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
EXTREMADURA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
GALICIA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,602
GALICIA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,102
GALICIA,LIBERTAD SEXUAL,2011,65+,FEMENINO,3
GALICIA,RELACIONES FAMILIARES,2011,65+,FEMENINO,1
GALICIA,PATRIMONIO,2011,65+,FEMENINO,1102
GALICIA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
GALICIA,FALSEDADES,2011,65+,FEMENINO,5
GALICIA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
GALICIA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,20
GALICIA,ORDEN PÚBLICO,2011,65+,FEMENINO,1
GALICIA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
GALICIA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,1
MADRID (COMUNIDAD DE),CONTRA LAS PERSONAS,2011,65+,FEMENINO,711
MADRID (COMUNIDAD DE),CONTRA LA LIBERTAD,2011,65+,FEMENINO,89
MADRID (COMUNIDAD DE),LIBERTAD SEXUAL,2011,65+,FEMENINO,10
MADRID (COMUNIDAD DE),RELACIONES FAMILIARES,2011,65+,FEMENINO,10
MADRID (COMUNIDAD DE),PATRIMONIO,2011,65+,FEMENINO,9820
MADRID (COMUNIDAD DE),SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
MADRID (COMUNIDAD DE),FALSEDADES,2011,65+,FEMENINO,30
MADRID (COMUNIDAD DE),ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
MADRID (COMUNIDAD DE),ADMÓN. JUSTICIA,2011,65+,FEMENINO,84
MADRID (COMUNIDAD DE),ORDEN PÚBLICO,2011,65+,FEMENINO,4
MADRID (COMUNIDAD DE),LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
MADRID (COMUNIDAD DE),OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,2
MURCIA (REGIÓN DE),CONTRA LAS PERSONAS,2011,65+,FEMENINO,200
MURCIA (REGIÓN DE),CONTRA LA LIBERTAD,2011,65+,FEMENINO,36
MURCIA (REGIÓN DE),LIBERTAD SEXUAL,2011,65+,FEMENINO,1
MURCIA (REGIÓN DE),RELACIONES FAMILIARES,2011,65+,FEMENINO,2
MURCIA (REGIÓN DE),PATRIMONIO,2011,65+,FEMENINO,853
MURCIA (REGIÓN DE),SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
MURCIA (REGIÓN DE),FALSEDADES,2011,65+,FEMENINO,5
MURCIA (REGIÓN DE),ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
MURCIA (REGIÓN DE),ADMÓN. JUSTICIA,2011,65+,FEMENINO,17
MURCIA (REGIÓN DE),ORDEN PÚBLICO,2011,65+,FEMENINO,1
MURCIA (REGIÓN DE),LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
MURCIA (REGIÓN DE),OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,3
NAVARRA (COMUNIDAD FORAL DE),CONTRA LAS PERSONAS,2011,65+,FEMENINO,61
NAVARRA (COMUNIDAD FORAL DE),CONTRA LA LIBERTAD,2011,65+,FEMENINO,15
NAVARRA (COMUNIDAD FORAL DE),LIBERTAD SEXUAL,2011,65+,FEMENINO,1
NAVARRA (COMUNIDAD FORAL DE),RELACIONES FAMILIARES,2011,65+,FEMENINO,1
NAVARRA (COMUNIDAD FORAL DE),PATRIMONIO,2011,65+,FEMENINO,353
NAVARRA (COMUNIDAD FORAL DE),SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),FALSEDADES,2011,65+,FEMENINO,4
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),ADMÓN. JUSTICIA,2011,65+,FEMENINO,2
NAVARRA (COMUNIDAD FORAL DE),ORDEN PÚBLICO,2011,65+,FEMENINO,2
NAVARRA (COMUNIDAD FORAL DE),LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
NAVARRA (COMUNIDAD FORAL DE),OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,3
PAÍS VASCO,CONTRA LAS PERSONAS,2011,65+,FEMENINO,0
PAÍS VASCO,CONTRA LA LIBERTAD,2011,65+,FEMENINO,0
PAÍS VASCO,LIBERTAD SEXUAL,2011,65+,FEMENINO,0
PAÍS VASCO,RELACIONES FAMILIARES,2011,65+,FEMENINO,1
PAÍS VASCO,PATRIMONIO,2011,65+,FEMENINO,44
PAÍS VASCO,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
PAÍS VASCO,FALSEDADES,2011,65+,FEMENINO,1
PAÍS VASCO,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
PAÍS VASCO,ADMÓN. JUSTICIA,2011,65+,FEMENINO,0
PAÍS VASCO,ORDEN PÚBLICO,2011,65+,FEMENINO,0
PAÍS VASCO,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
PAÍS VASCO,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
RIOJA (LA),CONTRA LAS PERSONAS,2011,65+,FEMENINO,20
RIOJA (LA),CONTRA LA LIBERTAD,2011,65+,FEMENINO,2
RIOJA (LA),LIBERTAD SEXUAL,2011,65+,FEMENINO,0
RIOJA (LA),RELACIONES FAMILIARES,2011,65+,FEMENINO,0
RIOJA (LA),PATRIMONIO,2011,65+,FEMENINO,162
RIOJA (LA),SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
RIOJA (LA),FALSEDADES,2011,65+,FEMENINO,1
RIOJA (LA),ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
RIOJA (LA),ADMÓN. JUSTICIA,2011,65+,FEMENINO,3
RIOJA (LA),ORDEN PÚBLICO,2011,65+,FEMENINO,0
RIOJA (LA),LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
RIOJA (LA),OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,7
CIUDAD AUTÓNOMA DE CEUTA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,9
CIUDAD AUTÓNOMA DE CEUTA,LIBERTAD SEXUAL,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,RELACIONES FAMILIARES,2011,65+,FEMENINO,1
CIUDAD AUTÓNOMA DE CEUTA,PATRIMONIO,2011,65+,FEMENINO,20
CIUDAD AUTÓNOMA DE CEUTA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,FALSEDADES,2011,65+,FEMENINO,1
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,ORDEN PÚBLICO,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE CEUTA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,12
CIUDAD AUTÓNOMA DE MELILLA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,4
CIUDAD AUTÓNOMA DE MELILLA,LIBERTAD SEXUAL,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,RELACIONES FAMILIARES,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,PATRIMONIO,2011,65+,FEMENINO,13
CIUDAD AUTÓNOMA DE MELILLA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,FALSEDADES,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,1
CIUDAD AUTÓNOMA DE MELILLA,ORDEN PÚBLICO,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
CIUDAD AUTÓNOMA DE MELILLA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
EXTRANJERA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,0
EXTRANJERA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,2
EXTRANJERA,LIBERTAD SEXUAL,2011,65+,FEMENINO,0
EXTRANJERA,RELACIONES FAMILIARES,2011,65+,FEMENINO,0
EXTRANJERA,PATRIMONIO,2011,65+,FEMENINO,222
EXTRANJERA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
EXTRANJERA,FALSEDADES,2011,65+,FEMENINO,1
EXTRANJERA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
EXTRANJERA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,0
EXTRANJERA,ORDEN PÚBLICO,2011,65+,FEMENINO,0
EXTRANJERA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
EXTRANJERA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
DESCONOCIDA,CONTRA LAS PERSONAS,2011,65+,FEMENINO,0
DESCONOCIDA,CONTRA LA LIBERTAD,2011,65+,FEMENINO,0
DESCONOCIDA,LIBERTAD SEXUAL,2011,65+,FEMENINO,0
DESCONOCIDA,RELACIONES FAMILIARES,2011,65+,FEMENINO,0
DESCONOCIDA,PATRIMONIO,2011,65+,FEMENINO,0
DESCONOCIDA,SEGURIDAD COLECTIVA,2011,65+,FEMENINO,0
DESCONOCIDA,FALSEDADES,2011,65+,FEMENINO,0
DESCONOCIDA,ADMÓN. PÚBLICA,2011,65+,FEMENINO,0
DESCONOCIDA,ADMÓN. JUSTICIA,2011,65+,FEMENINO,0
DESCONOCIDA,ORDEN PÚBLICO,2011,65+,FEMENINO,0
DESCONOCIDA,LEGISLACIÓN ESPECIAL,2011,65+,FEMENINO,0
DESCONOCIDA,OTRAS INFRACCIONES PENALES,2011,65+,FEMENINO,0
ANDALUCÍA,CONTRA LAS PERSONAS,2012,65+,FEMENINO,1328
ANDALUCÍA,CONTRA LA LIBERTAD,2012,65+,FEMENINO,261
ANDALUCÍA,LIBERTAD SEXUAL,2012,65+,FEMENINO,21
ANDALUCÍA,RELACIONES FAMILIARES,2012,65+,FEMENINO,31
ANDALUCÍA,PATRIMONIO,2012,65+,FEMENINO,7992
ANDALUCÍA,SEGURIDAD COLECTIVA,2012,65+,FEMENINO,8
ANDALUCÍA,FALSEDADES,2012,65+,FEMENINO,36
ANDALUCÍA,ADMÓN. PÚBLICA,2012,65+,FEMENINO,0
ANDALUCÍA,ADMÓN. JUSTICIA,2012,65+,FEMENINO,188
ANDALUCÍA,ORDEN PÚBLICO,2012,65+,FEMENINO,7
ANDALUCÍA,LEGISLACIÓN ESPECIAL,2012,65+,FEMENINO,0
ANDALUCÍA,OTRAS INFRACCIONES PENALES,2012,65+,FEMENINO,6
ARAGÓN,CONTRA LAS PERSONAS,2012,65+,FEMENINO,113
ARAGÓN,CONTRA LA LIBERTAD,2012,65+,FEMENINO,23
ARAGÓN,LIBERTAD SEXUAL,2012,65+,FEMENINO,1
ARAGÓN,RELACIONES FAMILIARES,2012,65+,FEMENINO,1
ARAGÓN,PATRIMONIO,2012,65+,FEMENINO,1148
ARAGÓN,SEGURIDAD COLECTIVA,2012,65+,FEMENINO,1
ARAGÓN,FALSEDADES,2012,65+,FEMENINO,3
ARAGÓN,ADMÓN. PÚBLICA,2012,65+,FEMENINO,0
ARAGÓN,ADMÓN. JUSTICIA,2012,65+,FEMENINO,14
ARAGÓN,ORDEN PÚBLICO,2012,65+,FEMENINO,1
ARAGÓN,LEGISLACIÓN ESPECIAL,2012,65+,FEMENINO,0
ARAGÓN,OTRAS INFRACCIONES PENALES,2012,65+,FEMENINO,1
ASTURIAS (PRINCIPADO DE),CONTRA LAS PERSONAS,2012,65+,FEMENINO,176
ASTURIAS (PRINCIPADO DE),CONTRA LA LIBERTAD,2012,65+,FEMENINO,20
ASTURIAS (PRINCIPADO DE),LIBERTAD SEXUAL,2012,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),RELACIONES FAMILIARES,2012,65+,FEMENINO,3
ASTURIAS (PRINCIPADO DE),PATRIMONIO,2012,65+,FEMENINO,723
ASTURIAS (PRINCIPADO DE),SEGURIDAD COLECTIVA,2012,65+,FEMENINO,1
ASTURIAS (PRINCIPADO DE),FALSEDADES,2012,65+,FEMENINO,1
ASTURIAS (PRINCIPADO DE),ADMÓN. PÚBLICA,2012,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),ADMÓN. JUSTICIA,2012,65+,FEMENINO,11
ASTURIAS (PRINCIPADO DE),ORDEN PÚBLICO,2012,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),LEGISLACIÓN ESPECIAL,2012,65+,FEMENINO,0
ASTURIAS (PRINCIPADO DE),OTRAS INFRACCIONES PENALES,2012,65+,FEMENINO,1
BALEARS (ILLES),CONTRA LAS PERSONAS,2012,65+,FEMENINO,194
BALEARS (ILLES),CONTRA LA LIBERTAD,2012,65+,FEMENINO,27
BALEARS (ILLES),LIBERTAD SEXUAL,2012,65+,FEMENINO,0
BALEARS (ILLES),RELACIONES FAMILIARES,2012,65+,FEMENINO,4
BALEARS (ILLES),PATRIMONIO,2012,65+,FEMENINO,1441
BALEARS (ILLES),SEGURIDAD COLECTIVA,2012,65+,FEMENINO,3
BALEARS (ILLES),FALSEDADES,2012,65+,FEMENINO,5
BALEARS (ILLES),ADMÓN. PÚBLICA,2012,65+,FEMENINO,0
BALEARS (ILLES),ADMÓN. JUSTICIA,2012,65+,FEMENINO,13
BALEARS (ILLES),ORDEN PÚBLICO,2012,65+,FEMENINO,3
BALEARS (ILLES),LEGISLACIÓN ESPECIAL,2012,65+,FEMENINO,0
BALEARS (ILLES),OTRAS INFRACCIONES PENALES,2012,65+,FEMENINO,3
